data_ID, Condition, Dimension, Video_ID
_g4152pqlj, Linear, arousal, Linear_2
Timestamp,Rating
0.25,0
0.5,0
0.75,0
1,0
1.25,0
1.5,0
1.75,0
2,0
2.25,0
2.5,0
2.75,0
3,0
3.25,0
3.5,0
3.75,0
4,0
4.25,0
4.5,0
4.75,0
5,0
5.25,0
5.5,0
5.75,0
6,0
6.25,0
6.5,0
6.75,0
7,0
7.25,0
7.5,0
7.75,0
8,0
8.25,1
8.5,1
8.75,1
9,1
9.25,1
9.5,1
9.75,1
10,1
10.25,1
10.5,2
10.75,2
11,2
11.25,3
11.5,3
11.75,3
12,3
12.25,3
12.5,3
12.75,3
13,3
13.25,3
13.5,3
13.75,3
14,3
14.25,3
14.5,3
14.75,3
15,3
15.25,4
15.5,5
15.75,6
16,7
16.25,8
16.5,9
16.75,10
17,11
17.25,12
17.5,13
17.75,14
18,14
18.25,14
18.5,13
18.75,13
19,13
19.25,13
19.5,14
19.75,14
20,14
20.25,14
20.5,14
20.75,14
21,14
21.25,15
21.5,15
21.75,15
22,15
22.25,15
22.5,15
22.75,15
23,15
23.25,15
23.5,15
23.75,15
24,15
24.25,15
24.5,15
24.75,15
25,15
25.25,15
25.5,15
25.75,15
26,15
26.25,15
26.5,14
26.75,13
27,13
27.25,12
27.5,11
27.75,11
28,10
28.25,9
28.5,8
28.75,7
29,7
29.25,6
29.5,5
29.75,5
30,5
30.25,5
30.5,4
30.75,4
31,4
31.25,4
31.5,4
31.75,4
32,3
32.25,3
32.5,3
32.75,3
33,3
33.25,3
33.5,3
33.75,3
34,4
34.25,4
34.5,5
34.75,6
35,7
35.25,8
35.5,9
35.75,10
36,11
36.25,12
36.5,11
36.75,10
37,9
37.25,8
37.5,7
37.75,7
38,7
38.25,7
38.5,6
38.75,6
39,5
39.25,5
39.5,5
39.75,5
40,5
40.25,5
40.5,5
40.75,5
41,5
41.25,5
41.5,5
41.75,5
42,5
42.25,5
42.5,5
42.75,5
43,6
43.25,6
43.5,6
43.75,6
44,7
44.25,8
44.5,8
44.75,8
45,9
45.25,10
45.5,11
45.75,12
46,13
46.25,14
46.5,15
46.75,15
47,16
47.25,17
47.5,17
47.75,18
48,18
48.25,18
48.5,18
48.75,18
49,18
49.25,18
49.5,18
49.75,19
50,19
50.25,20
50.5,21
50.75,22
51,23
51.25,24
51.5,25
51.75,26
52,27
52.25,28
52.5,28
52.75,29
53,29
53.25,29
53.5,29
53.75,29
54,29
54.25,29
54.5,29
54.75,28
55,28
55.25,28
55.5,29
55.75,30
56,31
56.25,32
56.5,32
56.75,32
57,33
57.25,34
57.5,35
57.75,36
58,37
58.25,38
58.5,39
58.75,40
59,41
59.25,42
59.5,43
59.75,44
60,45
60.25,46
60.5,46
60.75,46
61,46
61.25,46
61.5,46
61.75,46
62,46
62.25,46
62.5,46
62.75,46
63,47
63.25,47
63.5,48
63.75,49
64,50
64.25,51
64.5,52
64.75,53
65,53
65.25,53
65.5,54
65.75,55
66,56
66.25,56
66.5,56
66.75,56
67,57
67.25,58
67.5,58
67.75,58
68,58
68.25,58
68.5,58
68.75,58
69,58
69.25,58
69.5,59
69.75,59
70,59
70.25,60
70.5,60
70.75,60
71,60
71.25,61
71.5,61
71.75,61
72,61
72.25,62
72.5,62
72.75,63
73,64
73.25,65
73.5,65
73.75,65
74,65
74.25,65
74.5,65
74.75,66
75,66
75.25,66
75.5,67
75.75,67
76,66
76.25,66
76.5,65
76.75,65
77,65
77.25,64
77.5,63
77.75,64
78,64
78.25,65
78.5,66
78.75,65
79,66
79.25,66
79.5,65
79.75,66
80,67
80.25,68
80.5,69
80.75,70
81,70
81.25,70
81.5,70
81.75,70
82,70
82.25,69
82.5,69
82.75,69
83,70
83.25,70
83.5,70
83.75,70
84,70
84.25,71
84.5,71
84.75,71
85,71
85.25,72
85.5,72
85.75,73
86,74
86.25,74
86.5,75
86.75,76
87,77
87.25,77
87.5,76
87.75,76
88,76
88.25,77
88.5,77
88.75,76
89,75
89.25,75
89.5,74
89.75,73
90,72
90.25,72
90.5,71
90.75,70
91,69
91.25,68
91.5,67
91.75,66
92,65
92.25,64
92.5,63
92.75,62
93,61
93.25,60
93.5,59
