data_ID, Condition, Dimension, Video_ID
_g4152pqlj, Generative, arousal, Generative_4
Timestamp,Rating
0.25,0
0.5,0
0.75,0
1,0
1.25,0
1.5,0
1.75,0
2,0
2.25,0
2.5,0
2.75,0
3,0
3.25,0
3.5,0
3.75,0
4,0
4.25,0
4.5,0
4.75,0
5,0
5.25,0
5.5,0
5.75,0
6,0
6.25,0
6.5,0
6.75,0
7,0
7.25,0
7.5,0
7.75,0
8,0
8.25,0
8.5,0
8.75,0
9,1
9.25,1
9.5,1
9.75,1
10,1
10.25,1
10.5,1
10.75,1
11,1
11.25,1
11.5,1
11.75,2
12,2
12.25,2
12.5,3
12.75,3
13,3
13.25,3
13.5,3
13.75,3
14,3
14.25,3
14.5,3
14.75,3
15,3
15.25,3
15.5,3
15.75,3
16,3
16.25,3
16.5,3
16.75,4
17,4
17.25,4
17.5,4
17.75,5
18,6
18.25,6
18.5,6
18.75,6
19,6
19.25,6
19.5,6
19.75,6
20,6
20.25,6
20.5,6
20.75,6
21,7
21.25,7
21.5,7
21.75,7
22,7
22.25,7
22.5,8
22.75,9
23,10
23.25,11
23.5,12
23.75,13
24,13
24.25,13
24.5,13
24.75,13
25,13
25.25,14
25.5,14
25.75,14
26,14
26.25,14
26.5,14
26.75,14
27,14
27.25,14
27.5,15
27.75,15
28,15
28.25,15
28.5,15
28.75,15
29,15
29.25,15
29.5,15
29.75,15
30,15
30.25,15
30.5,16
30.75,17
31,17
31.25,17
31.5,17
31.75,16
32,16
32.25,15
32.5,15
32.75,14
33,14
33.25,13
33.5,13
33.75,13
34,12
34.25,11
34.5,11
34.75,11
35,10
35.25,10
35.5,9
35.75,8
36,8
36.25,8
36.5,7
36.75,7
37,6
37.25,6
37.5,5
37.75,5
38,4
38.25,4
38.5,4
38.75,3
39,3
39.25,3
39.5,4
39.75,4
40,3
40.25,3
40.5,3
40.75,4
41,3
41.25,3
41.5,3
41.75,4
42,4
42.25,5
42.5,5
42.75,5
43,5
43.25,5
43.5,5
43.75,6
44,7
44.25,7
44.5,8
44.75,9
45,10
45.25,11
45.5,12
45.75,13
46,14
46.25,15
46.5,16
46.75,16
47,17
47.25,18
47.5,19
47.75,20
48,20
48.25,20
48.5,19
48.75,19
49,19
49.25,18
49.5,18
49.75,17
50,16
50.25,15
50.5,14
50.75,13
51,13
51.25,13
51.5,13
51.75,13
52,13
52.25,13
52.5,13
52.75,12
53,12
53.25,12
53.5,12
53.75,11
54,11
54.25,11
54.5,11
54.75,10
55,10
55.25,11
55.5,11
55.75,12
56,13
56.25,14
56.5,15
56.75,15
57,14
57.25,13
57.5,13
57.75,13
58,13
58.25,12
58.5,11
58.75,11
59,10
59.25,9
59.5,8
59.75,7
60,6
60.25,5
60.5,4
60.75,4
61,4
61.25,4
61.5,3
61.75,3
62,3
62.25,3
62.5,3
62.75,3
63,3
63.25,3
63.5,3
63.75,3
64,3
64.25,3
64.5,3
64.75,3
65,3
65.25,3
65.5,3
65.75,3
66,2
66.25,2
66.5,2
66.75,2
67,2
67.25,2
67.5,2
67.75,3
68,3
68.25,3
68.5,3
68.75,3
69,3
69.25,3
69.5,3
69.75,3
70,3
70.25,3
70.5,3
70.75,3
71,3
71.25,4
71.5,5
71.75,6
72,7
72.25,8
72.5,9
72.75,10
73,10
73.25,11
73.5,12
73.75,13
74,14
74.25,15
74.5,15
74.75,15
75,15
75.25,16
75.5,16
75.75,16
76,16
76.25,15
76.5,15
76.75,15
77,15
77.25,16
77.5,16
77.75,16
78,16
78.25,16
78.5,16
78.75,16
79,16
79.25,16
79.5,16
79.75,16
80,16
80.25,16
80.5,16
80.75,16
81,16
81.25,16
81.5,15
81.75,15
82,15
82.25,15
82.5,15
82.75,16
83,17
83.25,18
83.5,19
83.75,19
84,19
84.25,19
84.5,18
84.75,18
85,17
85.25,17
85.5,17
85.75,16
86,15
86.25,15
86.5,14
86.75,14
87,13
87.25,13
87.5,12
87.75,12
88,12
88.25,12
88.5,12
88.75,12
89,12
89.25,12
89.5,12
89.75,12
90,12
90.25,11
90.5,11
90.75,12
91,12
91.25,12
91.5,13
91.75,14
92,15
92.25,16
92.5,17
92.75,18
93,19
93.25,20
93.5,20
