data_ID, Condition, Dimension, Video_ID
_kz31tzxa6, Adaptive, arousal, Adaptive_3
Timestamp,Rating
0.25,0
0.5,0
0.75,0
1,0
1.25,0
1.5,0
1.75,0
2,0
2.25,0
2.5,0
2.75,0
3,0
3.25,0
3.5,1
3.75,1
4,1
4.25,1
4.5,1
4.75,1
5,1
5.25,1
5.5,0
5.75,0
6,0
6.25,0
6.5,0
6.75,0
7,0
7.25,-1
7.5,-1
7.75,-1
8,-1
8.25,-1
8.5,-2
8.75,-2
9,-2
9.25,-2
9.5,-2
9.75,-3
10,-2
10.25,-2
10.5,-2
10.75,-1
11,-1
11.25,-1
11.5,-1
11.75,0
12,0
12.25,0
12.5,1
12.75,1
13,0
13.25,0
13.5,0
13.75,1
14,1
14.25,1
14.5,1
14.75,1
15,1
15.25,2
15.5,2
15.75,2
16,2
16.25,3
16.5,3
16.75,4
17,4
17.25,5
17.5,5
17.75,5
18,6
18.25,6
18.5,6
18.75,7
19,7
19.25,8
19.5,8
19.75,8
20,9
20.25,10
20.5,10
20.75,11
21,12
21.25,13
21.5,14
21.75,15
22,16
22.25,16
22.5,16
22.75,16
23,17
23.25,18
23.5,19
23.75,19
24,19
24.25,20
24.5,21
24.75,22
25,23
25.25,24
25.5,25
25.75,26
26,27
26.25,28
26.5,29
26.75,30
27,31
27.25,32
27.5,33
27.75,34
28,35
28.25,36
28.5,37
28.75,37
29,37
29.25,37
29.5,37
29.75,37
30,37
30.25,37
30.5,38
30.75,38
31,38
31.25,38
31.5,38
31.75,38
32,38
32.25,38
32.5,39
32.75,40
33,41
33.25,42
33.5,43
33.75,44
34,45
34.25,46
34.5,47
34.75,48
35,49
35.25,50
35.5,51
35.75,52
36,53
36.25,54
36.5,55
36.75,56
37,57
37.25,58
37.5,59
37.75,60
38,61
38.25,62
38.5,63
38.75,64
39,65
39.25,66
39.5,67
39.75,68
40,69
40.25,70
40.5,70
40.75,70
41,70
41.25,70
41.5,70
41.75,70
42,70
42.25,70
42.5,70
42.75,70
43,69
43.25,69
43.5,69
43.75,70
44,70
44.25,70
44.5,70
44.75,70
45,71
45.25,71
45.5,71
45.75,71
46,71
46.25,71
46.5,72
46.75,73
47,74
47.25,75
47.5,76
47.75,77
48,77
48.25,78
48.5,79
48.75,80
49,81
49.25,82
49.5,83
49.75,84
50,85
50.25,86
50.5,87
50.75,88
51,89
51.25,90
51.5,89
51.75,89
52,89
52.25,89
52.5,88
52.75,88
53,88
53.25,88
53.5,89
53.75,89
54,90
54.25,90
54.5,90
54.75,90
55,91
55.25,92
55.5,93
55.75,93
56,94
56.25,94
56.5,95
56.75,96
57,96
57.25,97
57.5,97
57.75,97
58,96
58.25,97
58.5,97
58.75,98
59,99
59.25,99
59.5,100
59.75,100
60,101
60.25,101
60.5,102
60.75,102
61,103
61.25,103
61.5,104
61.75,104
62,104
62.25,104
62.5,105
62.75,105
63,106
63.25,106
63.5,107
63.75,107
64,107
64.25,107
64.5,108
64.75,108
65,109
65.25,110
65.5,111
65.75,111
66,112
66.25,112
66.5,113
66.75,114
67,114
67.25,115
67.5,115
67.75,116
68,116
68.25,117
68.5,117
68.75,117
69,118
69.25,118
69.5,119
69.75,119
70,119
70.25,119
70.5,118
70.75,118
71,119
71.25,119
71.5,119
71.75,120
72,121
72.25,122
72.5,122
72.75,123
73,123
73.25,123
73.5,124
73.75,125
74,126
74.25,126
74.5,127
74.75,128
75,128
75.25,129
75.5,129
75.75,130
76,131
76.25,131
76.5,132
76.75,132
77,132
77.25,133
77.5,133
77.75,134
78,135
78.25,136
78.5,136
78.75,137
79,138
79.25,139
79.5,140
79.75,141
80,141
80.25,142
80.5,143
80.75,144
81,145
81.25,146
81.5,147
81.75,148
82,149
82.25,150
82.5,150
82.75,151
83,152
83.25,153
83.5,154
83.75,155
84,155
84.25,156
84.5,157
84.75,158
85,158
85.25,159
85.5,160
85.75,160
86,161
86.25,162
86.5,163
86.75,164
87,164
87.25,165
87.5,166
87.75,166
88,167
88.25,167
88.5,167
88.75,168
89,168
89.25,168
89.5,169
89.75,169
90,170
90.25,170
90.5,171
90.75,171
91,172
91.25,173
91.5,174
91.75,175
92,175
92.25,176
92.5,177
