Arousal,74.91914,0.9333333,0.3215686,0.3803922
0.1515656,0
0.3091354,0
0.578743,0
0.8096771,0
1.077248,0
1.308662,0
1.577217,0
1.813789,0
2.080437,-8
2.313858,-8
2.580482,-8
2.832977,-7.996253
3.089943,-7.983136
3.323944,-7.968146
3.590439,-7.955029
3.824234,-7.94004
4.089279,-7.926923
4.324837,-7.911933
4.590591,-7.898817
4.82148,-7.883827
5.090828,-7.870711
5.323006,-7.855721
5.588074,-7.842605
5.823784,-7.827615
6.107384,-7.80199
6.339188,-7.753641
6.605392,-7.711335
6.837929,-7.662987
7.108017,-7.620681
7.337791,-7.572333
7.605225,-7.530028
7.838684,-7.481678
8.105125,-7.439374
8.33815,-7.391025
8.605675,-7.175492
8.837936,-7.143615
9.104347,-7.115722
9.338638,-6.584586
9.620316,-6.544656
9.848267,-6.460927
10.11771,-6.401111
10.35027,-6.352222
10.6155,-6.309444
10.849,-6.260555
11.11588,-6.217778
11.34962,-6.168889
11.61431,-6.126111
11.84964,-6.077222
12.12,-5.048147
12.35831,-5.555554
12.61732,-5.562037
12.85874,-5.569444
13.13335,-5.575924
13.35866,-5.583332
13.62589,-5.589813
13.8624,-5.59722
14.12736,-5.603703
14.36193,-5.61111
14.62836,-5.61759
14.86044,-5.624998
15.12877,-5.631479
15.36117,-5.638886
15.62751,-5.645369
15.86126,-5.652776
16.13683,-5.659256
16.37065,-5.666664
16.63856,-5.673145
16.87302,-5.680552
17.13857,-5.687035
17.37226,-5.685073
17.64008,-5.678437
17.87168,-5.670855
18.1384,-5.664219
18.36983,-5.656637
18.63762,-5.650003
18.86955,-5.61007
19.13591,-5.571085
19.38587,-5.526532
19.65384,-5.487546
19.88749,-5.442993
20.15643,-5.404009
20.39071,-5.359455
20.65239,-5.320469
20.89144,-5.275917
21.15511,-5.236932
21.38742,-5.192378
21.65756,-5.153394
21.89119,-5.108841
22.15617,-5.069855
22.39613,-5.025302
22.6718,-4.986317
22.91936,-4.941763
23.17156,-4.735728
23.41013,-4.707647
23.67175,-4.683074
23.90555,-4.156103
24.16994,-4.132827
24.40395,-4.106226
24.6702,-4.082952
24.90016,-4.015866
25.16718,-3.966389
25.40417,-3.909845
25.66907,-3.860368
25.90568,-3.789959
26.18225,-3.708134
26.41809,-3.614619
26.68202,-3.532792
26.91337,-3.439277
27.17967,-3.357449
27.41955,-2.81986
27.67935,-2.794334
27.91662,-2.773659
28.18127,-2.755568
28.41876,-2.734893
28.68204,-2.716802
28.91852,-2.696126
29.18382,-2.678037
29.42838,-2.657362
29.69496,-2.639271
29.93078,-2.618596
30.19579,-2.600505
30.43122,-2.579829
30.69588,-2.56174
30.92927,-2.541065
31.19923,-2.522974
31.43139,-2.502298
31.69507,-2.484208
31.93034,-2.466271
32.195,-2.467063
32.43118,-2.469778
32.70555,-2.472152
32.9418,-2.451534
33.20492,-2.430576
33.43747,-2.406624
