Valence,48.61634,0.6705883,0.772549,0.8196079
0.2971725,0
0.4392776,0
0.7010422,0
0.9390793,0
1.207268,0
1.436966,0
1.700897,0
1.937408,0
2.204567,0
2.436378,-6
2.704597,-6
2.950356,-6
3.21595,-6
3.45163,-5.977515
3.718781,-5.925049
3.954033,-5.865088
4.216751,-5.812623
4.452591,-5.752663
4.717667,-5.700199
4.951881,-5.640239
5.217674,-5.587774
5.451706,-5.527814
5.718689,-5.475349
5.949799,-5.41539
6.228798,-5.362925
6.464035,-5.391285
6.730637,-5.44186
6.967087,-5.499659
7.231155,-5.550233
7.464661,-5.608033
7.731285,-5.658607
7.963913,-5.716406
8.227814,-5.76698
8.463394,-5.82478
8.730484,-5.875354
8.964493,-5.933153
9.231178,-5.497016
9.465202,-5.620113
9.745895,-5.727823
9.976303,-5.85092
10.24641,-5.95863
10.47707,-4.08395
10.74232,-4.196844
10.97857,-4.325867
11.24242,-4.438762
11.47516,-4.567786
11.7418,-4.680681
11.97751,-4.809703
12.24196,-4.922598
12.47699,-5.01192
12.74577,-5.042952
12.99165,-5.140964
13.25994,-5.259562
13.49087,-5.177305
13.75412,-5.10533
13.9912,-5.023072
14.25798,-4.951099
14.4911,-4.868845
14.75825,-4.796873
14.99083,-4.714618
15.26153,-4.632701
15.49079,-4.517359
15.75638,-4.416434
15.99356,-4.301092
16.27167,-4.200168
16.50681,-4.084824
16.7703,-3.983899
17.00568,-3.868556
17.27173,-3.767632
17.50651,-3.65229
17.77623,-3.551365
18.00572,-3.436021
18.27169,-3.335097
18.50362,-3.219754
18.77262,-3.11883
19.00724,-6.422529
19.2743,-6.520145
19.51598,-6.631705
19.78326,-6.729321
20.01728,-6.840882
20.27942,-6.938498
20.51701,-7.050061
20.78054,-7.147675
21.01661,-7.259236
21.28189,-7.356853
21.51585,-7.468414
21.77979,-7.560126
22.01602,-7.638047
22.28596,-5.707709
22.51657,-5.791556
22.79465,-5.864923
23.02811,-5.887631
23.29445,-5.888503
23.52679,-5.889502
23.79848,-5.890373
24.02822,-5.89137
24.29455,-5.892244
24.52732,-5.893241
24.7941,-5.894114
25.02765,-5.895113
25.29546,-5.895985
25.52843,-5.896981
25.79462,-5.897855
26.02705,-5.898852
26.30633,-5.899725
26.53796,-5.900723
26.80913,-5.901595
27.0381,-5.902592
27.30495,-5.903467
27.53807,-5.904464
27.80534,-5.865336
28.03783,-5.759667
28.30479,-5.667207
28.53994,-5.561538
28.80528,-5.469078
29.03764,-5.363409
29.30512,-5.270948
29.5488,-5.165278
29.81737,-5.072818
30.05104,-4.967148
30.31836,-4.515726
30.55567,-4.520871
30.8159,-4.535289
31.05096,-4.619755
31.31607,-4.693664
31.55046,-4.778131
31.81618,-4.852039
32.05007,-4.936505
32.31658,-5.010414
32.54887,-5.09488
32.83142,-5.168788
33.06296,-5.253255
33.33213,-5.327164
33.56523,-5.411631
33.83238,-5.485539
34.06214,-5.570006
34.33002,-5.643914
34.56279,-5.728381
34.83182,-5.733373
35.06369,-5.73516
35.32965,-5.736724
35.5634,-5.738511
35.83032,-5.740076
36.0754,-5.741863
36.34359,-5.743427
36.57276,-5.745214
36.84229,-5.795866
37.07393,-5.895826
37.34093,-5.983292
37.57394,-6.083251
37.84545,-6.170717
38.07404,-6.270678
38.34067,-6.358143
38.57628,-6.458104
38.84026,-6.545569
39.07394,-6.645529
39.35296,-6.732995
39.58675,-6.832956
39.85716,-4.900545
40.08734,-4.9049
40.35404,-4.908712
40.58797,-4.655369
40.85181,-4.401481
41.08512,-4.111325
41.35187,-3.85744
41.58703,-3.567287
41.85574,-3.313403
42.0853,-3.023251
42.35428,-2.769367
42.59001,-2.479215
42.86349,-2.225332
43.09767,-1.935179
43.36504,-1.681295
43.59849,-1.391142
43.86777,-1.137259
44.09911,-0.8471065
44.36439,-0.5932217
44.59758,-0.3030705
44.86568,-0.04918671
45.09683,0.2409663
45.36244,0.4220609
45.59785,0.5957515
45.86664,0.7477295
46.11118,-3.411998
46.37914,-3.522898
46.61111,-3.64964
46.88189,-3.760542
47.11319,-3.887286
47.37724,-3.998187
47.61497,-4.12493
47.87986,-4.203704
48.11228,-4.210626
48.37887,-4.216684
48.61171,-2.229533
48.87882,-1.830376
49.11121,-0.7488273
49.39192,0.1975284
49.62621,1.279079
49.89185,2.225435
50.12469,3.306983
50.39189,4.25334
50.62542,-2.325903
50.89169,-2.337146
51.12486,-2.349995
51.39172,3.634318
51.62359,3.60369
51.89079,3.576892
52.12296,3.546266
52.38911,3.519467
52.64357,3.488841
52.9062,3.462043
53.14135,3.431414
53.40632,3.404616
53.64046,3.373991
53.90451,3.347192
54.14186,3.316566
54.40498,3.289767
54.63785,3.25914
54.90501,3.232342
55.13876,3.201715
55.40449,3.174917
55.6404,3.14429
55.91581,3.117493
56.14886,3.086864
56.41589,3.060065
56.64859,3.02944
56.9149,3.002641
57.14819,2.972015
57.41695,2.945217
57.64994,2.914589
57.91786,2.887792
58.14819,2.857165
58.4161,2.830367
58.64911,2.79974
58.91569,2.772942
59.14817,2.742315
59.43128,2.715517
59.65943,2.684891
59.92585,2.658091
60.15952,2.627466
60.42399,2.600667
60.66042,2.570039
60.92919,2.543242
61.15978,2.512615
61.42629,2.485816
61.66093,2.45519
61.92722,2.428392
62.16173,2.397763
62.42987,5.370966
62.67305,5.34034
62.94261,5.313541
63.17427,5.282914
63.44267,5.256116
63.67339,5.225489
63.94135,5.320752
64.17401,5.452873
64.44179,5.568479
64.67817,5.7006
64.93996,5.816207
65.17719,5.948327
65.44215,6.063933
65.68735,6.196054
65.95258,6.31166
66.18876,6.443782
66.45234,6.504617
66.68767,5.998799
66.9511,5.892051
67.18894,5.770053
67.45119,5.663305
67.68913,5.541306
67.95226,5.434557
68.1893,5.312558
68.45143,5.205811
68.68599,5.083812
68.95028,4.977063
69.19992,4.855065
69.46329,4.748317
69.69642,4.626318
69.96082,4.519569
70.19826,4.397572
70.4622,4.290823
70.69485,4.168824
70.96297,4.062076
71.20004,3.940077
71.46333,3.833328
71.70004,3.711329
71.96278,3.693406
72.20101,3.808272
72.47963,3.936787
72.71608,4.145212
72.97866,4.327584
73.21441,4.536011
73.47782,4.718383
73.71558,4.880586
73.97963,4.901182
74.21875,4.924718
74.48143,8.962795
74.71558,9.160951
74.98125,9.83898
75.21582,9.79059
75.47939,9.74825
75.7168,9.699862
75.99024,9.657519
76.22906,9.609131
76.49467,9.56679
76.72833,9.5184
76.99232,9.47606
77.22232,9.42767
77.49146,9.385329
77.72729,9.336941
77.99466,9.2946
78.22551,9.246209
78.49049,9.20387
78.72823,9.155479
78.99281,9.113139
79.23736,9.06475
79.50374,9.022408
79.73871,8.97402
80.00614,8.952024
80.24105,9.066381
80.50397,9.166444
80.7387,9.280804
81.00414,9.380866
81.23607,9.495225
81.50617,9.595289
81.74152,9.709647
82.00561,9.809711
82.23615,9.824609
82.5244,9.837646
82.75559,9.852545
83.02021,9.672915
83.25661,9.520143
83.51869,9.386467
83.75625,9.233695
84.01783,9.100019
84.25487,8.947247
84.5172,8.813571
84.75037,8.693431
85.01825,8.649374
85.25507,8.599024
85.51871,8.554969
85.76885,8.504618
86.03107,8.460562
86.26263,8.410211
86.5315,8.366155
86.76887,8.377049
87.02867,8.44017
87.26378,8.512309
87.53252,8.57543
87.76802,8.647569
88.03219,8.71069
88.26478,8.782827
88.5339,8.84595
88.76552,8.91809
89.0476,8.899704
89.28544,16.05979
89.54679,15.91245
89.78016,15.74406
90.04662,15.59672
90.28281,15.42834
90.54459,15.281
90.78307,15.11261
91.04505,14.96527
91.28036,14.79688
91.54723,14.64955
91.78743,14.48116
92.04858,14.33382
92.28287,14.16543
92.55721,14.01809
92.79147,13.84971
93.05944,13.70237
93.29573,13.61536
93.55585,13.61042
93.79491,13.60478
94.05814,13.59985
94.29125,13.59421
94.55756,13.58928
94.79685,13.58364
95.05691,13.61566
95.2952,13.67731
95.56009,13.73125
95.81015,13.78031
96.07241,13.74616
96.30924,13.30037
96.5711,13.1199
96.80798,12.91364
97.07448,12.73317
97.30898,12.52692
97.57193,12.34645
97.80815,12.15841
98.07356,12.00689
98.30469,11.83373
98.57122,11.68221
98.80811,11.50904
99.08619,11.35753
99.32288,11.18436
99.58734,11.03616
99.82549,10.86833
100.085,10.72148
100.3239,10.55366
100.5855,10.40681
100.8241,10.24118
101.0871,10.09952
101.3228,9.937619
101.5871,9.795956
101.8225,7.639982
102.0873,7.60186
102.3426,7.64259
102.6026,7.736682
102.8411,7.725654
103.1018,7.648073
103.3394,7.559409
103.6015,7.481827
103.8394,7.393164
104.103,7.340219
104.3369,7.472963
104.602,5.658626
104.8391,3.611338
105.1017,3.572555
105.3402,5.526747
105.6188,5.482048
105.8577,5.428834
106.1216,5.382271
106.3557,5.329058
106.6204,5.282495
106.8576,5.22928
107.1206,5.182718
107.3565,5.129505
107.6236,5.082942
107.8576,5.029729
108.1205,4.983167
108.3533,4.929952
108.6199,4.84519
108.8599,4.690115
109.139,5.036023
109.3712,5.523323
109.6422,5.948683
109.8726,6.434804
110.1419,6.860165
110.3717,5.110382
110.6379,5.397365
110.8741,5.725348
111.1412,6.012332
111.3714,6.340314
111.6413,2.947333
111.8717,2.791812
112.1389,2.655353
112.3856,2.496831
112.6552,2.359574
112.8845,2.206965
113.1555,2.073433
113.383,1.918741
113.6517,1.782269
113.8851,1.626306
114.155,1.489834
114.3876,1.313965
114.6522,1.107836
114.8848,0.8722588
115.1557,1.072977
115.3846,1.426423
115.6656,1.735687
115.8993,2.089132
116.164,2.398397
116.393,2.757573
116.6619,3.107266
116.8943,3.510561
117.1652,3.863442
117.3948,4.266738
117.665,4.619619
117.8929,1.136338
118.1634,1.021219
118.3946,0.8896593
118.6647,0.7745403
118.9094,0.642978
119.1766,0.5278622
119.4108,1.908905
119.6777,1.863448
119.9065,1.811496
120.172,1.766039
120.4055,1.714088
120.6709,1.669651
120.9049,1.621848
121.1756,1.580019
121.4048,1.532217
121.6711,1.490387
121.9026,1.442584
122.1825,1.400756
122.4157,1.352951
122.6848,1.311123
122.914,1.263321
123.1872,1.221493
123.4153,1.173689
123.6876,1.13186
123.9185,1.084057
124.1852,1.042229
124.4166,0.9944253
124.6845,0.9525971
124.9162,0.9047931
125.1827,0.8604604
125.4139,0.8092971
125.6944,0.7645316
125.928,0.7133695
126.1924,0.6686025
126.4263,0.6174403
126.692,0.5726731
126.9303,0.5215114
127.1932,0.4767438
127.4281,0.4255826
127.6938,0.380815
127.9281,0.3296533
128.1956,0.2848866
128.4271,0.2337244
128.6946,0.188957
128.9378,3.137795
129.2055,3.09303
129.4359,3.041868
129.7058,2.997101
129.9404,3.027312
130.2049,3.125268
130.4384,3.239416
130.7079,3.339299
130.9369,3.453452
131.2098,3.553337
131.4399,3.66749
131.7113,3.767375
131.9398,3.881529
132.223,3.981413
132.4574,4.095567
132.7234,4.195452
132.9558,5.612587
133.2229,5.497329
133.4565,5.365605
133.7234,5.250346
133.9531,5.118623
134.2286,5.003364
134.4512,4.871639
134.7225,4.756381
134.9519,4.624658
135.224,4.5094
135.4634,4.377676
135.7351,4.262417
135.9644,4.130694
136.2286,4.015436
136.4641,3.88517
136.7348,3.775096
136.9619,3.649299
137.2297,3.539226
137.4686,3.413427
137.7342,3.303355
137.9653,3.177557
138.2332,3.066657
138.4706,2.977501
138.746,2.957822
138.9764,2.95491
139.2424,3.009046
139.4744,3.070916
139.7417,3.125052
139.9794,3.186923
140.2416,3.24106
140.4755,3.30293
140.7465,3.312623
140.98,15.7024
141.2405,15.62863
141.4741,15.54433
141.7442,15.47494
141.9765,15.40842
142.2538,15.35021
142.4841,15.28368
142.7513,15.22547
142.9854,15.15895
143.2562,15.10074
143.4871,15.03422
143.7529,14.97601
143.9852,14.90948
144.2581,14.85128
144.4872,14.78475
144.7567,14.72654
144.985,14.66002
145.2526,14.60181
145.4967,14.65735
145.7632,14.74154
145.9969,14.83777
146.2671,14.92196
146.5,15.01819
146.7672,15.10238
146.9958,14.16109
147.2669,14.10288
147.4978,14.03635
147.7675,13.89754
147.9983,13.73891
148.2681,13.6001
148.4973,13.44146
148.7772,13.30265
149.0115,13.14401
149.2776,13.0052
149.5079,12.84656
149.7815,12.70775
150.0139,12.54911
150.2791,12.41031
150.5126,12.28907
150.7772,12.23345
151.0125,12.05704
151.2756,11.90268
151.5114,11.72627
151.7753,11.57191
152.0269,11.3955
152.2983,11.24113
152.5285,11.06472
152.7988,10.91036
153.0295,12.73321
153.293,12.63311
153.528,12.56659
153.8007,12.73772
154.0279,13.28275
154.2961,13.75965
154.5296,14.30468
154.7936,14.78158
155.0306,15.32661
155.3078,15.80351
155.5388,16.34854
155.8052,16.82545
156.0405,17.37048
156.3079,18.98695
156.5411,18.89937
156.8055,18.82273
157.0409,18.73653
157.3061,18.66317
157.5415,18.57932
157.8055,18.50596
158.0396,18.42212
158.3049,18.34875
158.5391,18.2649
158.8203,18.2776
159.0525,18.88222
159.3179,19.41126
159.5532,20.01588
159.8158,20.54493
160.0543,21.14955
160.3191,21.67859
160.5511,22.28322
160.8226,22.76211
161.0508,23.29987
161.3213,23.77041
161.5509,24.30817
161.8294,18.66422
162.0772,18.50842
162.3396,18.37209
162.5755,18.21629
162.8438,18.0785
163.0743,17.91677
163.3406,17.77526
163.5739,17.61353
163.8394,17.47202
164.0738,17.31029
164.3397,17.16877
164.5796,17.00704
164.8402,16.86934
165.0743,16.71789
165.3536,16.59379
165.5886,16.45201
165.8517,16.32796
166.0841,16.18618
166.3524,16.06212
166.5869,15.92034
166.852,15.79628
167.0882,15.73588
167.3535,15.79324
167.5841,15.88594
167.8542,15.96705
168.0869,16.05975
168.3522,16.14087
168.6013,16.13693
168.8701,16.10531
169.1009,16.06917
169.3717,16.03755
169.6033,14.00585
169.8667,13.97941
170.1025,13.9492
170.3703,15.86436
170.6013,15.72952
170.868,15.67082
171.1013,15.60373
171.3686,14.64673
171.6016,14.57638
171.881,14.51482
172.1152,14.44446
172.3788,14.33148
172.6144,14.20235
172.8781,14.08936
173.1154,13.96023
173.3802,13.8503
173.6123,13.7261
173.8823,13.61742
174.1132,13.49322
174.3823,13.38454
174.6153,13.26033
174.8776,13.15165
175.1112,13.02672
175.3966,12.91545
175.6238,12.78828
175.8929,12.67701
176.1239,12.54984
176.3928,12.43857
176.6263,12.3114
176.8894,12.20013
177.1221,12.07296
177.3896,11.98097
177.6224,11.91594
177.8925,11.85904
178.1229,11.79401
178.3888,11.73711
178.6354,11.61577
178.8983,11.49317
179.1351,11.35305
179.4004,11.23045
179.6344,11.09957
179.9014,10.99875
180.1335,10.88352
180.4004,10.78269
180.6389,10.78953
180.8999,10.83111
181.1323,10.87863
181.4012,10.92021
181.6346,10.23536
181.9158,10.13454
182.1495,10.01931
182.422,9.918491
182.6527,9.803264
182.9155,9.702439
183.1491,9.58721
183.4197,9.486387
183.6495,9.385874
183.9156,9.354509
184.1494,9.318666
184.4161,9.374692
184.6496,10.03799
184.9156,10.61837
185.1611,11.28166
185.4292,9.737271
185.6606,5.713029
185.9276,5.431069
186.1606,5.187951
186.4301,5.162882
186.6622,5.138691
186.9279,5.026229
187.1606,4.758566
187.4279,4.524363
187.6613,4.2567
187.9283,4.022495
188.1626,3.753366
188.4625,3.516567
188.6757,3.245943
188.9405,3.009148
